sku,alto,inventario,id_seccion,id_linea,ancho,skuFabricante,peso_bruto,volumen,precio,upc,marca,serie,seccion,moneda,id_marca,descripcion,id_serie,peso_neto,largo,linea,image_url,precio_final,stock
750169340307-C,37,Array,6855,11493,32,UPS-1-031,17,,10638.3,750169340307,COMPLET,2KVA,ENERGIA,MXN,7070,"UPS ON LINE COMPLET UPS 1-031 ST-2000KVA/2KW/TORRE/8CONT/120V/SENOIDAL",10669,17,19,"NO BREAKS",https://drakelfo.local/pch-importer/images/750169340307-C.jpg,14191.4922,9
750169340241-C,18,Array,6855,11512,14,ERV-6-001,1.4,,234.55,750169340241,COMPLET,1.3KVA,ENERGIA,MXN,7070,"REGULADOR COMPLET ERV-6-001 RPLUS 1300VA/650W/8CONT/P EQUIP COMPUTO   ",10715,1.4,15,REGULADORES,https://drakelfo.local/pch-importer/images/750169340241-C.jpg,312.8897,184
7503015709157-S,8.8,Array,6855,11493,43.9,SBNB3200PROII,37.3,,15101.77,7503015709157,SMARTBITT,3.2KVA,ENERGIA,MXN,7072,"NO BREAKS/UPS MARC SMARTBITT 3.2KVA/2.7KW, TORR/RACK 2U, 120V 4 CONT (SBNB3200PROII)",10825,37.3,60.3,"NO BREAKS",https://drakelfo.local/pch-importer/images/7503015709157-S.jpg,20145.76118,1
7503024837117-S,8.2,Array,6855,11512,7.6,SBAVR1200S,1.1,,210.4,7503024837117,SMARTBITT,2000W,ENERGIA,MXN,7072,"REGULADOR MARC SMARTBITT 1.2KVA/600W, 4 CONT (SBAVR1200S)",10834,1.1,30.7,REGULADORES,https://drakelfo.local/pch-importer/images/7503024837117-S.jpg,280.6736,65
7503023637602-S,14.8,Array,6855,11493,17.8,SBNB1800,9.2,,2646.92,7503023637602,SMARTBITT,1.8KVA,ENERGIA,MXN,7072,"NO BREAKS/UPS MARC SMARTBITT 1.8KVA/900W, 8 CONT, RJ-11 (SBNB1800)",10836,9.2,29.8,"NO BREAKS",https://drakelfo.local/pch-importer/images/7503023637602-S.jpg,3530.99128,5
7503023637589-S,14,Array,6855,11493,22,SBNB600,3.8,,875.85,7503023637589,SMARTBITT,600VA,ENERGIA,MXN,7072,"NO BREAKS/UPS MAC SMARTBITT 600VA/300W, 4 CONT (SBNB600)  ",10713,3.8,32.4,"NO BREAKS",https://drakelfo.local/pch-importer/images/7503023637589-S.jpg,1168.3839,1
7503015709027-S,9.5,Array,6855,11512,9.5,SBAVR1350,1.5,,289.37,7503015709027,SMARTBITT,650W,ENERGIA,MXN,7072,"REGULADOR MARC SMARTBITT 1350VA/675W, 8 CONT, RJ-11 (SBAVR1350)",10506,1.5,28.8,REGULADORES,https://drakelfo.local/pch-importer/images/7503015709027-S.jpg,386.01958,29
7503024837261-S,3,Array,6855,11519,4.5,SBSS-90J6L,0.2,,63.43,7503024837261,SMARTBITT,6CONTACTOS,ENERGIA,MXN,7072,"SUPRESOR DE PICOS MARC SMARTBITT 90J, 6 CONT, RESET SWITCH (SBSS-90J6L)",10725,0.2,24.5,SUPRESORES,https://drakelfo.local/pch-importer/images/7503024837261-S.jpg,84.61562,4
7503023637596-S,15.7,Array,6855,11493,8.4,SBNB800,3.9,,1122.04,7503023637596,SMARTBITT,800VA,ENERGIA,MXN,7072,"NO BREAKS/UPS MARC SMARTBITT 800VA/400W, 6 CONT, RJ-11 (SBNB800)",10813,3.9,25,"NO BREAKS",https://drakelfo.local/pch-importer/images/7503023637596-S.jpg,1496.80136,13
7503015709119-S,9.5,Array,6855,11512,9.5,SBAVR2200,1.9,,341.45,7503015709119,SMARTBITT,1000W,ENERGIA,MXN,7072,"REGULADOR MARC SMARTBITT 2.2KVA/1.1KW, 8 CONT, RJ-11 (SBAVR2200)",10555,1.9,28.8,REGULADORES,https://drakelfo.local/pch-importer/images/7503015709119-S.jpg,455.4943,15
7503015709003-S,14,Array,6855,11493,22.5,SBNB500,3.7,,778.03,7503015709003,SMARTBITT,500VA,ENERGIA,MXN,7072,"NO BREAKS/UPS MARC SMARTBITT 500VA/250W, 4 CONT (SBNB500)",10668,3.7,32.4,"NO BREAKS",https://drakelfo.local/pch-importer/images/7503015709003-S.jpg,1037.89202,15
879071000529-C,13.8,Array,6855,11493,21.1,UPO11-1AX,11.63,,7333.01,879071000529,CDP,1KVA,ENERGIA,MXN,7073,"NO BREAK/UPS MARCA CDP MOD. UPO11-1 AX TORRE 1KVA/800W ONLINE SEN/6 CO",10667,11.63,41.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000529-C.jpg,9782.23534,3
879071000420-C,39,Array,6855,11493,14.6,SMART1510,12,,3502.55,879071000420,CDP,1.5KVAS,ENERGIA,MXN,7073,NOBREAK/UPSMARCACDPMODR-SMART15101500VA/900W10CONTLCDREG.BAT,10846,12,20,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000420-C.jpg,4672.4017,1
858277000243-C,9.5,Array,6855,11512,9.5,RU-AVR604,0.7,,369.59,858277000243,CDP,600VAS,ENERGIA,MXN,7073,"REGULADORMARCACDPMODRU-AVR604600VA4CONTACTOS,4USBDERECARGA",10847,0.7,9.5,REGULADORES,https://drakelfo.local/pch-importer/images/858277000243-C.jpg,493.03306,6
879071000314-C,14,Array,6855,11493,9.5,R-UPR1008,5.52,,1393.95,879071000314,CDP,1KVA,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP MOD R-UPR1008 1000VA/500W 8 CONT. REGULADOR BATE",10667,5.52,30,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000314-C.jpg,1859.5293,14
858277000281-C,39,Array,6855,11493,14.6,RU-SMART1010,5.1,,2002.46,858277000281,CDP,1KVA,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP RU-SMART1010 1000VA/500W 10 CONT LCD REG. BAT. S",10667,5.1,20,"NO BREAKS",https://drakelfo.local/pch-importer/images/858277000281-C.jpg,2671.28164,1
879071000383-C,29,Array,6855,11493,8.81,RU-SMART751,1.75,,1662.82,879071000383,CDP,750VAS,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP MOD RU-SMART751 750VA/375W 10 CONT LCD REG. BAT.",10857,1.75,64.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000383-C.jpg,2218.20188,4
879071000451-C,14.5,Array,6855,11493,28.5,UPO11-1,12,,6538.73,879071000451,CDP,1KVA,ENERGIA,MXN,7073,"NO BREAK/UPS MARCA CDP MOD. UPO11-1 TORRE 1KVA/900W ON LINE/SEN/4 CONT",10667,12,22.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000451-C.jpg,8722.66582,2
879071000390-C,23,Array,6855,11493,11.2,R-SMART1010,6.5,,1804.34,879071000390,CDP,1KVA,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP R-SMART1010 1000VA/500W 6 CONT LCD REG. BAT. ",10667,6.5,20.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000390-C.jpg,2406.98956,3
858277100059-C,17.6,Array,6855,11512,10.7,R2CU-AVR1008,1.4,,426.05,858277100059,CDP,1KVA,ENERGIA,MXN,7073,"REGULADORMARCACDPMODR2CU-AVR10081000VA8CONTACTOS,4USBDERECA",10667,1.4,15.5,REGULADORES,https://drakelfo.local/pch-importer/images/858277100059-C.jpg,568.3507,15
879071000543-C,13.8,Array,6855,11493,21.1,UPO11-3AX,11.63,,15486.46,879071000543,CDP,3KVAS,ENERGIA,MXN,7073,"NO BREAK/UPS MARCA CDP MOD UPO11-3AX TORRE 3KVA/2.7KW ONLINE SEN/DOBLE",10856,11.63,41.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000543-C.jpg,20658.93764,2
879071000376-C,23,Array,6855,11493,11.2,R-SMART751,5.5,,1563.76,879071000376,CDP,750VAS,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP MOD R-SMART751 750VA/375W 6 CONT LCD REG. BAT",10857,5.5,20.5,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000376-C.jpg,2086.05584,4
879071000307-C,14,Array,6855,11493,9.5,R-UPR758,4.8,,1117.99,879071000307,CDP,750VAS,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP R-UPR758 750VA/375W 8 CONT. REGULADOR BATERIA Y ",10857,4.8,30,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000307-C.jpg,1491.39866,29
879071000208-C,17.6,Array,6855,11512,10.7,R2C-AVR1008,1.4,,283.68,879071000208,CDP,1KVAS,ENERGIA,MXN,7073,"REGULADOR MARCA CDP MOD R2C-AVR1008 1000VA 8 CONTACTOS (R2C-AVR1008)  ",10859,1.4,15.5,REGULADORES,https://drakelfo.local/pch-importer/images/879071000208-C.jpg,378.42912,19
879071000222-C,8.4,Array,6855,11512,16.6,R-AVR1808,1.5,,509.26,879071000222,CDP,1.8KVAS,ENERGIA,MXN,7073,"REGULADOR MARCA CDP MOD R-AVR1808 1800VA/1000W 8 CONTACTOS (R-AVR1808)",10860,1.5,16,REGULADORES,https://drakelfo.local/pch-importer/images/879071000222-C.jpg,679.35284,32
879071000291-C,14,Array,6855,11493,9.5,R-UPR508,4.8,,856.18,879071000291,CDP,500VAS,ENERGIA,MXN,7073,"NOBREAK/UPS MARCA CDP MOD R-UPR508 500VA/250W 8 CONT. REGULADOR BATERI",10844,4.8,30,"NO BREAKS",https://drakelfo.local/pch-importer/images/879071000291-C.jpg,1142.14412,10
879071000239-C,15,Array,6855,11512,15,R-AVR2408,3.9,,894.45,879071000239,CDP,2.4KVAS,ENERGIA,MXN,7073,"REGULADOR MARCA CDP MOD R-AVR2408 2400 VA 1800W, 8 CONTACTOS, COAXIA",10852,3.9,26.5,REGULADORES,https://drakelfo.local/pch-importer/images/879071000239-C.jpg,1193.1963,8
B550M-HDV,24,Array,6810,11524,6,B550M-HDV,0.5,,65.56,,ASROCK,AM4,COMPONENTES,USD,7082,"TARJETA MADRE ASROCK B550M-HDV SOC AM4 SERIES 3000/4000/5000 /HDMI",10869,0.5,28,"TARJETAS MADRE",https://drakelfo.local/pch-importer/images/B550M-HDV.jpg,1825,35
"P512 ROG STRIX IMPACT II EP",12,Array,6850,10624,3.95,"P512 ROG STRIX IMPACT II EP",0.22,,41.1,,ASUS,GAMER,"TECLADOS & MOUSES",USD,7039,"MOUSE ASUS P512 ROG STRIX IMPACT II EP, 1DPI/5PROG BUTTONS, 6200DPI   ",10479,0.22,6.25,MOUSE,"https://drakelfo.local/pch-importer/images/P512 ROG STRIX IMPACT II EP.jpg",1144,4
VG278Q,46,Array,6862,10783,20,VG278Q,9,,221.48,,ASUS,"FULL HD",MONITORES,USD,7039,"MONITOR ASUS VG278Q FULL HD 27"" ( 1920x1080) HDMI/DisplayPort         ",10588,9,71,"27""",https://drakelfo.local/pch-importer/images/VG278Q.jpg,6166,29
VG27BQ,62,Array,6862,10783,6.6,VG27BQ,5.8,,303.33,,ASUS,WQHD,MONITORES,USD,7039,"MONITOR ASUS VG27BQ 27"" HDR10 (2560x1440) HDMI/2                      ",10878,5.8,36.3,"27""",https://drakelfo.local/pch-importer/images/VG27BQ.jpg,8445,4
VP228HE,45,Array,6862,11410,13,VP228HE,5.3,,123.56,,ASUS,"FULL HD",MONITORES,USD,7039,"MONITOR ASUS VP228HE GAMING FULL HD 21.5"" (1920x1080) HDMI            ",10588,5.3,57,"21.5""",https://drakelfo.local/pch-importer/images/VP228HE.jpg,3440,289
VP248QG,62.48,Array,6862,10634,13.46,VP248QG,3.58,,149.23,,ASUS,"FULL HD",MONITORES,USD,7039,"MONITOR ASUS VP248QG GAMING FULL HD 24"" (1920x1080) ADAPTATIVE-SYNC   ",10588,3.58,45.97,"24""",https://drakelfo.local/pch-importer/images/VP248QG.jpg,4155,190
DUAL-RTX2060-O6G-EVO,26.67,Array,6810,6883,5.84,DUAL-RTX2060-O6G-EVO,1.59,,343.68,,ASUS,NVIDIA,COMPONENTES,USD,7039,"TARJETA DE VIDEO ASUS DUAL-RTX2060-O6G-EVO 6G GDDR6 DVI/HDMI/DP       ",10874,1.59,11.43,"TARJETAS DE VIDEO",https://drakelfo.local/pch-importer/images/DUAL-RTX2060-O6G-EVO.jpg,9568,43
"ROG MAXIMUS XIII HERO",37,Array,6810,11524,10.79,"ROG MAXIMUS XIII HERO",3.33,,377.78,,ASUS,1200,COMPONENTES,USD,7039,"TARJETA MADRE ASUS ROG MAXIMUS XIII HERO LGA 1200/DDR4/M.2/WI-FI 6E   ",10871,3.33,31.19,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/ROG MAXIMUS XIII HERO.jpg",10517,12
"PRIME X299-A II",30.5,Array,6810,11524,7.62,"PRIME X299-A II",2.07,,302.55,,ASUS,2066,COMPONENTES,USD,7039,"TARJETA MADRE ASUS PRIME X299-A II SERIE X VROC M.2 DDR4 4266 USB3.2  ",10881,2.07,24.4,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/PRIME X299-A II.jpg",8423,4
"PRO A320M-R WI-FI",22.6,Array,6810,11524,5.99,"PRO A320M-R WI-FI",0.48,,53.7,,ASUS,AM4,COMPONENTES,USD,7039,"TARJETA MADRE ASUS PRO A320M-R WI-FI DDR4/HDMI/USB 3.1/AM4            ",10869,0.48,18.21,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/PRO A320M-R WI-FI.jpg",1495,85
"TUF GAMING X570-PLUS (Wi-Fi)",33.8,Array,6810,11524,6.8,"TUF GAMING X570-PLUS (Wi-Fi)",1.18,,179.34,,ASUS,AM4,COMPONENTES,USD,7039,"TARJETA MADRE ASUS TUF GAMING X570-PLUS (Wi-Fi) AM4 M.2/HDMI/USB 3.2
",10869,1.18,27.27,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/TUF GAMING X570-PLUS (Wi-Fi).jpg",4993,21
"PRIME Z590-A",33.78,Array,6810,11524,6.8,"PRIME Z590-A",1.21,,232.01,,ASUS,1200,COMPONENTES,USD,7039,"TARJETA MADRE ASUS PRIME Z590-A /LGA 1200/DDR4/AURA SYNC/USB 3.2/     ",10871,1.21,27.3,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/PRIME Z590-A.jpg",6459,50
"TUF GAMING Z590-PLUS WIFI",33.8,Array,6810,11524,6.8,"TUF GAMING Z590-PLUS WIFI",1.21,,217.9,,ASUS,1200,COMPONENTES,USD,7039,"TARJETA MADRE ASUS TUF GAMING Z590-PLUS WIFI /LGA 1200/DDR4/WI-FI 6   ",10871,1.21,27.27,"TARJETAS MADRE","https://drakelfo.local/pch-importer/images/TUF GAMING Z590-PLUS WIFI.jpg",6066,33
B450MH,24.4,Array,6810,11524,3,B450MH,0.86,,46.6,,BIOSTAR,AM4,COMPONENTES,USD,7083,"TARJETA MADRE BIOSTAR B450MH DDR4 HDMI PCIE M.2 SATA AMD RYZEN AM4 ",10869,0.86,24.4,"TARJETAS MADRE",https://drakelfo.local/pch-importer/images/B450MH.jpg,1297,586
A68N-2100K,11.7,Array,6810,11524,3.3,A68N-2100K,0.9,,36.82,,BIOSTAR,AMD,COMPONENTES,USD,7083,"TARJETA MADRE BIOSTAR A68N-2100K DDR3 HDMI VGA PCIe SATA DUAL CORE AMD",7081,0.9,7.5,"TARJETAS MADRE",https://drakelfo.local/pch-importer/images/A68N-2100K.jpg,1025,160
A320AM4-M3D,50,Array,6810,11524,25,A320AM4-M3D,2.5,,44.39,,ECS,AM4,COMPONENTES,USD,7084,"TARJETA MADRE ECS A320AM4-M3D RYZEN AM4 2xDDR4 2xPCIe GIGALAN USB HDMI",10869,2.5,40,"TARJETAS MADRE",https://drakelfo.local/pch-importer/images/A320AM4-M3D.jpg,1236,286
100-BR-0600-K1,14,Array,6855,11472,15,100-BR-0600-K1,1.81,,56.02,,EVGA,600W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 100-BR-0600-K1 600W 80 PLUS BRONCE",10553,1.81,8.5,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/100-BR-0600-K1.jpg,1495,32
100-BR-0700-K1,14,Array,6855,11472,15,100-BR-0700-K1,1.81,,64.87,,EVGA,700W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 100-BR-0700-K1 700W 80 PLUS BRONCE NO MODULAR",10884,1.81,8.5,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/100-BR-0700-K1.jpg,1731,102
100-BR-0450-K1,8.5,Array,6855,11472,15,100-BR-0450-K1,1.82,,45.6,,EVGA,450W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 100-BR-0450-K1 450W BR 80 PLUS BRONZE            ",10509,1.82,14,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/100-BR-0450-K1.jpg,1217,13
100-N1-0650-L1,14,Array,6855,11472,15,100-N1-0650-L1,1.81,,48.13,,EVGA,650W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 100-N1-0650-L1 650W                              ",10506,1.81,8.5,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/100-N1-0650-L1.jpg,1284,14
100-W1-0700-K1,8.5,Array,6855,11472,14,100-W1-0700-K1,1.81,,52.18,,EVGA,700W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 100-W1-0700-K1 700W 80 PLUS WHITE                ",10884,1.81,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/100-W1-0700-K1.jpg,1392,40
110-BQ-0750-V1,8.5,Array,6855,11472,16.5,110-BQ-0750-V1,2.26,,73.33,,EVGA,750W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 110-BQ-0750-V1 750W 80 PLUS BRONZE               ",10507,2.26,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/110-BQ-0750-V1.jpg,1956,2
120-G2-1300-XR,15,Array,6855,11472,8.5,120-G2-1300-XR,4.5,,246.87,,EVGA,1300W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 120-G2-1300-XR SUPERNOVA 1300 G2 1300W 80PLUSGOLD",10886,4.5,20,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/120-G2-1300-XR.jpg,6586,16
210-GQ-1000-V1,25.4,Array,6855,11472,38.5,210-GQ-1000-V1,3.9,,154.71,,EVGA,1000W,ENERGIA,USD,7085,"FUENTE DE PODER EVGA 210-GQ-1000-V1 1000W GQ 80+ GOLD SEMIMODULAR     ",10555,3.9,66.5,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/210-GQ-1000-V1.jpg,4128,18
BX8070811700K,10.1,Array,6810,11505,7,BX8070811700K,0.37,,334.69,,INTEL,CI7,COMPONENTES,USD,7086,"CPU INTEL CORE I7 11700K 3.6GHZ 16MB125WSOC1200 11TH GEN BX8070811700K",10512,0.37,11.06,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070811700K.jpg,9318,20
BX8070811400,10.1,Array,6810,11505,7,BX8070811400,0.37,,156.81,,INTEL,CI5,COMPONENTES,USD,7086,"CPU INTEL CORE I5 11400 2.6GHZ 12MB 65W SOC1200 11 TH GEN BX8070811400",10610,0.37,11.06,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070811400.jpg,4366,762
BX8070811400F,10.1,Array,6810,11505,7,BX8070811400F,0.37,,125.16,,INTEL,CI5,COMPONENTES,USD,7086,"CPU INTEL CORE I5 11400F 2.6GHZ12MB65W SOC1200 11TH GEN BX8070811400F",10610,0.37,11.6,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070811400F.jpg,3484,29
BX8070811600K,10.1,Array,6810,11505,7,BX8070811600K,0.37,,221.96,,INTEL,CI5,COMPONENTES,USD,7086,"CPU INTEL CORE I5 11600K 3.9GHZ12MB125W SOC1200 11TH GEN BX8070811600K",10610,0.37,11.06,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070811600K.jpg,6179,135
BX8070811600KF,10.1,Array,6810,11505,7,BX8070811600KF,0.37,,204.73,,INTEL,CI5,COMPONENTES,USD,7086,"CPU INTEL CORE I5 11600KF 3.9GHZ12MB95WSOC1200 11TH GEN BX8070811600KF",10610,0.37,11.06,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070811600KF.jpg,5700,166
BX80701G5905,10.1,Array,6810,11505,5.1,BX80701G5905,0.34,,34.9,,INTEL,CELERON,COMPONENTES,USD,7086,"CPU INTEL CELERON G5905 3.5GHZ 4MB 58W SOC1200 10TH GEN BX80701G5905",10613,0.34,11.06,PROCESADORES,https://drakelfo.local/pch-importer/images/BX80701G5905.jpg,972,1785
BX8070110100F,10.1,Array,6810,11505,17,BX8070110100F,0.34,,73.06,,INTEL,CI3,COMPONENTES,USD,7086,"CPU INTEL CORE i3 10100F 3.6GHZ 6MB 65W SOC1200 10TH GEN BX8070110100F",10609,0.34,11.6,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070110100F.jpg,2034,28
BX8070110400,10.1,Array,6810,11505,17,BX8070110400,3380,,138.19,,INTEL,CI5,COMPONENTES,USD,7086,"CPU INTEL CORE I5 10400 2.9GHZ 12MB 65W SOC1200 10TH GEN BX8070110400",10610,3380,11.03,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070110400.jpg,3847,63
BX8070110900K,10.1,Array,6810,11505,17,BX8070110900K,338,,358.74,,INTEL,CI9,COMPONENTES,USD,7086,"CPU INTEL CORE I9 10900K 3.7GHZ20MB125W SOC1200 10TH GEN BX8070110900K",10612,338,11.6,PROCESADORES,https://drakelfo.local/pch-importer/images/BX8070110900K.jpg,9987,48
SSD7CS900-240-RB,10,Array,6810,11533,0.7,SSD7CS900-240-RB,0.05,,70.7,,PNY,240GB,COMPONENTES,USD,7087,"UNIDAD SSD PNY CS900 240GB SSD7CS900-240-RB 2.5"" SATAIII 6GB/s CAJA   ",10485,0.05,7,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/SSD7CS900-240-RB.jpg,1968,20
7502266676270-V,1.34,Array,6810,11466,11.8,HDD-201-AZUL,0.09,,7.2,7502266676270,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-201 AZUL DD 2.5 SATA USB 3.0",10497,0.09,7.6,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266676270-V.jpg,200,91
7502266676195-V,1.34,Array,6810,11466,11.8,HDD-201-NEGRO,0.09,,7.2,7502266676195,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-201 NEGRO DD 2.5 SATA USB 3.0",10497,0.09,7.6,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266676195-V.jpg,200,44
7502266676256-V,1.34,Array,6810,11466,11.8,HDD-201-PLATA,0.09,,7.2,7502266676256,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-201 PLATA DD 2.5 SATA USB 3.0",10497,0.09,7.6,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266676256-V.jpg,200,31
7502266676263-V,1.34,Array,6810,11466,11.8,HDD-201-ROJO,0.09,,7.2,7502266676263,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-201 ROJO DD 2.5 SATA USB 3.0",10497,0.09,7.6,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266676263-V.jpg,200,68
7502266675907-V,19.4,Array,6810,11466,32.7,HDD-300,0.48,,12.85,7502266675907,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-300 NEGRO DD 2.5 Y 3.5 USB 2.0 SATA",10497,0.48,11.7,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266675907-V.jpg,358,15
7502266679356-V,2,Array,6810,11466,13.5,HDD-302,0.1,,7.2,7502266679356,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-302 NEGRO TOOL FREE HDD SSD 2.5"" SATA USB 3.0",10497,0.1,8.5,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266679356-V.jpg,200,30
7500619000086-V,12,Array,6856,11456,24,"NNB3 CI3 7100-END-2",1.45,,310.16,7500619000086,VORAGO,CI3,COMPUTO,USD,7090,"COMPUTADORA VORAGO NNB3 CI3/4GB/120GB SSD/HDMI/VGA/DP/KIT/ ENDL 3Y",10609,1.45,46,DESKTOPS,https://drakelfo.local/pch-importer/images/7500619000086-V.jpg,8635,46
7500619000574-V,12,Array,6856,11456,24,"NNB3 CI3 7100-10-3",1.45,,385.03,7500619000574,VORAGO,CI3,COMPUTO,USD,7090,"COMPUTADORA VORAGO NNB3 CI3/4GB/240GB/SSD HDMI VGA DP USB 3.0 W10HOME",10609,1.45,46,DESKTOPS,https://drakelfo.local/pch-importer/images/7500619000574-V.jpg,10719,5
7500619000055-V,12,Array,6856,11456,24,"NNB3 CI5 7200-END-1",1.45,,352.94,7500619000055,VORAGO,CI5,COMPUTO,USD,7090,"COMPUTADORA VORAGO NNB3 CI5/4GB/240GB SSD/HDMI/VGA/DP/KIT ENDL 3Y",10610,1.45,46,DESKTOPS,https://drakelfo.local/pch-importer/images/7500619000055-V.jpg,9826,5
7500619000109-V,12,Array,6856,11456,24,"NNB3 CI5 7200-END-14",1.35,,374.33,7500619000109,VORAGO,CI5,COMPUTO,USD,7090,"COMPUTADORA VORAGO NNB3 CI5 7200U 8GB 240GB M.2 USB 3.0 WIFI BT ENDL",10610,1.35,46,DESKTOPS,https://drakelfo.local/pch-importer/images/7500619000109-V.jpg,10421,8
7502266672562-G,15.8,Array,6855,11472,8.5,PSG400,1.63,,29.95,7502266672562,"GAME FACTOR",GAMER,ENERGIA,USD,12208,"FUENTE DE PODER GAME FACTOR 400WATTS 80 PLUS BRONZE PSG400",10479,1.63,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/7502266672562-G.jpg,799,68
7502266673811-G,15.8,Array,6855,11472,5,PSG650,1.63,,44.6,7502266673811,"GAME FACTOR",GAMER,ENERGIA,USD,12208,"FUENTE DE PODER GAME FACTOR 650WATTS 80 PLUS BRONZE PSG650",10479,1.63,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/7502266673811-G.jpg,1190,8
7502266671138-V,15.8,Array,6855,11472,9,PSU-101,0.83,,9.73,7502266671138,VORAGO,500W,ENERGIA,USD,7090,"FUENTE DE PODER VORAGO PSU-101 500W (BULK)",10549,0.83,20.2,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/7502266671138-V.jpg,260,56
7502266670872-V,0.51,Array,6855,11512,33.5,AVR-100,0.4,,9.48,7502266670872,VORAGO,1KVA,ENERGIA,USD,7090,"REGULADOR VORAGO AVR-100. 1000VA 8 CONTACTOS",10667,0.4,0.45,REGULADORES,https://drakelfo.local/pch-importer/images/7502266670872-V.jpg,253,92
7502266678229-V,31.5,Array,6855,11512,18.5,AVR-200,6.8,,11.4,7502266678229,VORAGO,1.4KVA,ENERGIA,USD,7090,"REGULADOR VORAGO AVR-200 1400VA 8 CONTACTOS NEGRO/BLANCO",10671,6.8,10.5,REGULADORES,https://drakelfo.local/pch-importer/images/7502266678229-V.jpg,304,61
7502266676966-G,52,Array,6854,11473,21,CSG601,9.2,,102.15,7502266676966,"GAME FACTOR",GAMER,"GABINETES Y ENFRIAMIENTO",USD,12208,"GABINETE GAME FACTOR ATX MICRO ATX PANEL CRIST TEMP VENT RGB CSG601",10479,9.2,50,GABINETES,https://drakelfo.local/pch-importer/images/7502266676966-G.jpg,2844,4
7502266678847-G,43.5,Array,6854,11473,41.2,CSG300,3,,33.33,7502266678847,"GAME FACTOR",GAMER,"GABINETES Y ENFRIAMIENTO",USD,12208,"GABINETE GAME FACTOR ATX,USB 3.0, 1 VENT 120MM, CRISTAL S/FTE CSG300",10479,3,18,GABINETES,https://drakelfo.local/pch-importer/images/7502266678847-G.jpg,928,1
