sku,alto,inventario,id_seccion,id_linea,ancho,skuFabricante,peso_bruto,volumen,precio,upc,marca,serie,seccion,moneda,id_marca,descripcion,id_serie,peso_neto,largo,linea,image_url,precio_final,stock
097855129963-L,19.2,Array,6850,10624,4.7,910-005100,0.11,,1048.65,097855129963,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G603 (910-005100)",10479,0.11,13.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855129963-L.jpg,1459.7208,3
097855149442-L,17.4,Array,6850,10624,4.9,910-005648,0.14,,1409.84,097855149442,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G604 LIGHTSPEED WIRELESS GAMING (910-005648)",10479,0.14,11.71,MOUSE,https://drakelfo.mx/pch-importer/images/097855149442-L.jpg,1962.49728,7
097855147943-L,16.99,Array,6850,10624,11.3,910-005639,0.22,,1516.3,097855147943,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G703 LIGHTSPEED WIRELESS GAMING (910-005639)",10479,0.22,4.5,MOUSE,https://drakelfo.mx/pch-importer/images/097855147943-L.jpg,2110.6896,2
704521101412-L,17.2,Array,6850,10624,6.8,910-005671,0.37,,2207.23,704521101412,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G903 LIGHTSPEED HERO LIGHTSYNC AMBIDIESTRO 910-005671",10479,0.37,11.5,MOUSE,https://drakelfo.mx/pch-importer/images/704521101412-L.jpg,3072.46416,3
097855063953-L,18.59,Array,6850,10624,8.31,910-001601,0.35,,97.3,097855063953,LOGITECH,ALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M100 ALAMBRICO USB NEGRO (910-001601)",10546,0.35,12.6,MOUSE,https://drakelfo.mx/pch-importer/images/097855063953-L.jpg,135.4416,385
097855085535-L,9.3,Array,6850,10624,14,910-002958,0.38,,85.41,097855085535,LOGITECH,ALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M105 ALAMBRICO USB NEGRO (910-002958)",10546,0.38,21,MOUSE,https://drakelfo.mx/pch-importer/images/097855085535-L.jpg,118.89072,14
097855142702-L,19.99,Array,6850,10624,8.79,910-005493,0.12,,97.3,097855142702,LOGITECH,ALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M110 SILENT NEGRO (910-005493)",10546,0.12,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855142702-L.jpg,135.4416,334
097855121936-L,18.39,Array,6850,10624,8.41,910-004800,0.1,,130.81,097855121936,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M170 INALAMBRICO AZUL (910-004800)",10537,0.1,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855121936-L.jpg,182.08752,421
097855138101-L,18.39,Array,6850,10624,8.41,910-005334,0.8,,131.52,097855138101,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M170 INALAMBRICO GRIS (910-005334)",10537,0.8,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855138101-L.jpg,183.07584,48
097855124180-L,18.39,Array,6850,10624,8.41,910-004940,0.1,,131.52,097855124180,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M170 INALAMBRICO NEGRO/ GRIS (910-004940)",10537,0.1,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855124180-L.jpg,183.07584,23
097855124197-L,18.39,Array,6850,10624,8.41,910-004941,0.1,,131.52,097855124197,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M170 INALAMBRICO ROJO (910-004941)",10537,0.1,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855124197-L.jpg,183.07584,6
097855094285-L,8.31,Array,6850,10624,12.6,910-003636,0.3,,179.12,097855094285,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M185 AZUL INALAMBRICO USB (910-003636)",10537,0.3,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855094285-L.jpg,249.33504,7
097855074126-L,8.31,Array,6850,10624,12.6,910-002225,0.3,,195.68,097855074126,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M185 GRIS INALAMBRICO USB (910-002225)",10537,0.3,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855074126-L.jpg,272.38656,20
097855094278-L,8.31,Array,6850,10624,12.6,910-003635,0.08,,195.68,097855094278,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M185 ROJO INALAMBRICO USB (910-003635)",10537,0.08,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855094278-L.jpg,272.38656,28
097855139252-L,18.59,Array,6850,10624,7.49,910-005360,0.05,,235.68,097855139252,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M187 MINI INALAMBRICO AZUL (910-005360)",10537,0.05,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855139252-L.jpg,328.06656,48
097855139290-L,18.59,Array,6850,10624,7.49,910-005364,0.51,,235.68,097855139290,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M187 MINI INALAMBRICO BLOSSOM (910-005364)",10537,0.51,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855139290-L.jpg,328.06656,63
097855139276-L,18.59,Array,6850,10624,7.49,910-005362,0.05,,235.68,097855139276,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M187 MINI INALAMBRICO CORAL (910-005362)",10537,0.05,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855139276-L.jpg,328.06656,58
097855140869-L,18.59,Array,6850,10624,7.49,910-005459,0.15,,235.68,097855140869,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M187 MINI INALAMBRICO NEGRO (910-005459)",10537,0.15,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855140869-L.jpg,328.06656,17
097855139283-L,18.59,Array,6850,10624,7.49,910-005363,0.05,,235.68,097855139283,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M187 MINI INALAMBRICO TEAL (910-005363)",10537,0.05,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855139283-L.jpg,328.06656,9
097855159939-L,18.6,Array,6850,10624,8.3,910-005902,0.14,,182.7,097855159939,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M190 INALAMBRICO AMBIDIESTRO NEGRO (910-005902)",10537,0.14,12.6,MOUSE,https://drakelfo.mx/pch-importer/images/097855159939-L.jpg,254.3184,3
097855159953-L,18.6,Array,6850,10624,8.3,910-005904,0.14,,182.7,097855159953,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M190 INALAMBRICO AMBIDIESTRO ROJO (910-005904)",10537,0.14,12.6,MOUSE,https://drakelfo.mx/pch-importer/images/097855159953-L.jpg,254.3184,55
097855107442-L,8.31,Array,6850,10624,12.6,910-004285,0.07,,250,097855107442,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M280 INALAMBRICO GRIS (910-004285)",10537,0.07,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855107442-L.jpg,348,203
097855107435-L,8.31,Array,6850,10624,12.6,910-004284,0.07,,248.65,097855107435,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M280 INALAMBRICO NEGRO (910-004284)",10537,0.07,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855107435-L.jpg,346.1208,150
097855107459-L,8.31,Array,6850,10624,12.6,910-004286,0.07,,222.58,097855107459,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M280 INALAMBRICO ROJO (910-004286)",10537,0.07,18.59,MOUSE,https://drakelfo.mx/pch-importer/images/097855107459-L.jpg,309.83136,200
097855154811-L,18.39,Array,6850,10624,8.31,910-005769,0.12,,329.35,097855154811,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH M350 WIRELESS ROSA (910-005769)",10537,0.12,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/097855154811-L.jpg,458.4552,38
097855161833-L,5.51,Array,6850,10624,11.56,910-005994,0.24,,878.02,097855161833,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH MX ANYWHERE 3S ROSA 910-005994",10537,0.24,15.75,MOUSE,https://drakelfo.mx/pch-importer/images/097855161833-L.jpg,1222.20384,11
097855132666-L,19.1,Array,6850,10624,6.3,910-005177,0.16,,1318.48,097855132666,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH MX ERGO (910-005177)",10537,0.16,17.5,MOUSE,https://drakelfo.mx/pch-importer/images/097855132666-L.jpg,1835.32416,137
097855151551-L,17.5,Array,6850,10624,5.89,910-005647,0.14,,1335.64,097855151551,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH MX MASTER WIRELESS 3 (910-005647)",10537,0.14,14,MOUSE,https://drakelfo.mx/pch-importer/images/097855151551-L.jpg,1859.21088,147
097855144461-L,19.41,Array,6850,10624,8.61,910-005447,0.37,,1102.98,097855144461,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH MX VERTICAL (910-005447)",10537,0.37,15.19,MOUSE,https://drakelfo.mx/pch-importer/images/097855144461-L.jpg,1535.34816,134
097855159632-L,17.2,Array,6850,10624,6.81,910-005941,0.37,,2176.09,097855159632,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH PRO X SUPERLIGHT LIGHTSPEED HERO 25K BLANCO 910-005941",10479,0.37,11.51,MOUSE,https://drakelfo.mx/pch-importer/images/097855159632-L.jpg,3029.11728,8
097855142351-L,3.81,Array,6850,11528,22.4,920-008387,1.93,,2308.7,097855142351,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH G613 WIRELESS MECHANICAL GAMING (920-008387)",10479,1.93,59.21,TECLADOS,https://drakelfo.mx/pch-importer/images/097855142351-L.jpg,3213.7104,4
097855157737-L,4.6,Array,6850,11528,17.5,920-009660,1.33,,2253.72,097855157737,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH G915 TKL LIGHTSPEED WIRELESS RGB BLANCO (920-009660)",10479,1.33,38.81,TECLADOS,https://drakelfo.mx/pch-importer/images/097855157737-L.jpg,3137.17824,16
097855151926-L,16,Array,6850,11528,5.11,920-009388,1.32,,2098.38,097855151926,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH GAMING PRO (920-009388)",10479,1.32,38.3,TECLADOS,https://drakelfo.mx/pch-importer/images/097855151926-L.jpg,2920.94496,2
097855088741-L,18.42,Array,6850,11528,2.87,920-004422,0.9,,164.13,097855088741,LOGITECH,ALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K120 ALAMBRICO USB NEGRO (920-004422)",10546,0.9,46.84,TECLADOS,https://drakelfo.mx/pch-importer/images/097855088741-L.jpg,228.46896,148
097855088765-L,13.21,Array,6850,11528,3.1,920-004424,0.5,,289.13,097855088765,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K230 INALAMBRICO USB NEGRO (920-004424)",10537,0.5,39.5,TECLADOS,https://drakelfo.mx/pch-importer/images/097855088765-L.jpg,402.46896,106
097855088789-L,15.88,Array,6850,11528,3.18,920-004426,0.4,,388.04,097855088789,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K270 INALAMBRICO USB NEGRO (920-004426)",10537,0.4,45.42,TECLADOS,https://drakelfo.mx/pch-importer/images/097855088789-L.jpg,540.15168,267
097855155733-L,3.2,Array,6850,11528,13.59,920-009595,0.51,,593.48,097855155733,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K380 BLANCO BLUETOOTH PC/MAC/IOS/ANDROID (920-009595)",10537,0.51,29.59,TECLADOS,https://drakelfo.mx/pch-importer/images/097855155733-L.jpg,826.12416,40
097855155726-L,3.2,Array,6850,11528,13.59,920-009594,0.51,,593.48,097855155726,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K380 ROSA BLUETOOTH PC/MAC/IOS/ANDROID (920-009594)",10537,0.51,29.59,TECLADOS,https://drakelfo.mx/pch-importer/images/097855155726-L.jpg,826.12416,48
097855115324-L,15.29,Array,6850,11528,3.1,920-007123,0.39,,538.67,097855115324,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K400 PLUS INALAMBRICO TOUCHPAD (920-007123)",10537,0.39,37.01,TECLADOS,https://drakelfo.mx/pch-importer/images/097855115324-L.jpg,749.82864,239
097855110886-L,20.09,Array,6850,11528,4.09,920-006346,0.82,,787.03,097855110886,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K480 NEGRO BLUETOOTH PARA PC/TABLET/SMAR (920-006346)",10537,0.82,30.99,TECLADOS,https://drakelfo.mx/pch-importer/images/097855110886-L.jpg,1095.54576,43
097855139863-L,3.1,Array,6850,11528,12.5,920-008824,0.65,,878.02,097855139863,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH K600 TV NEGRO CON TOUCHPAD SMART TV/PC/TABLET (920-00",10537,0.65,38.3,TECLADOS,https://drakelfo.mx/pch-importer/images/097855139863-L.jpg,1222.20384,37
097855142849-L,18.39,Array,6850,11528,50.8,920-008984,1,,3231.52,097855142849,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH LIGHTSYNC RGB MECHANICAL GAMING G815 (920-008984)",10479,1,4.37,TECLADOS,https://drakelfo.mx/pch-importer/images/097855142849-L.jpg,4498.27584,4
097855128744-L,22,Array,6850,11528,3.91,920-008300,1.11,,1978.26,097855128744,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH PRODIGY MECHANICAL GAMING G413 (920-008300)",10479,1.11,46.2,TECLADOS,https://drakelfo.mx/pch-importer/images/097855128744-L.jpg,2753.73792,4
7503028126705-S,10,Array,6810,11533,0.07,STMSSD2B,0.08,,24.46,7503028126705,STYLOS,240GB,COMPONENTES,USD,7104,"UNIDAD SSD STYLOS 240GB SATA III 2.5"" (STMSSD2B)",10485,0.08,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/7503028126705-S.jpg,681,29
7503028126460-X,13,Array,6855,11472,11,XZPS650B,2.4,,781.52,7503028126460,XZEAL,GAMER,ENERGIA,MXN,7105,"FUENTE DE PODER XZEAL 650W BRONZE 80 PLUS (XZPS650B)",10479,2.4,15,"FUENTES DE PODER",https://drakelfo.mx/pch-importer/images/7503028126460-X.jpg,1042.54768,10
7503028126392-S,41,Array,6854,11473,22.8,STPGAC4B,2,,651.09,7503028126392,STYLOS,TORRE,"GABINETES Y ENFRIAMIENTO",MXN,7104,"GABINETE STYLOS ATX 2 x 3,25 HDD,1 X 2.5 SSD, 500W ( STPGAC4B)",10559,2,43,GABINETES,https://drakelfo.mx/pch-importer/images/7503028126392-S.jpg,906.31728,24
7503030903028-X,48.9,Array,6854,11473,24.6,XZCGB06W,5.1,,901.09,7503030903028,XZEAL,GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7105,"GABINETE XZEAL XZ130 ATX/ MICRO ATX/ MINI ITX BLANCO (XZCGB06W)",10479,5.1,47,GABINETES,https://drakelfo.mx/pch-importer/images/7503030903028-X.jpg,1254.31728,8
7503030903011-X,48.9,Array,6854,11473,47,XZCGB04W,5.1,,901.09,7503030903011,XZEAL,GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7105,"GABINETE XZEAL XZ115 ATX/MICRO-ATX/MINI-ITX, RGB BLANCO (XZCGB04W)",10479,5.1,24.6,GABINETES,https://drakelfo.mx/pch-importer/images/7503030903011-X.jpg,1254.31728,3
7503028126804-X,48.9,Array,6854,11473,47,XZCGB03B,5.1,,1064.13,7503028126804,XZEAL,GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7105,"GABINETE XZEAL, XZ120, ATX, MICRO-ATX, MINI-ITX, NEGRO XZCGB03B",10479,5.1,24.6,GABINETES,https://drakelfo.mx/pch-importer/images/7503028126804-X.jpg,1481.26896,24
7503028126842-X,83,Array,6865,11516,59,XZSXZ05P,24,,2390.22,7503028126842,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/ROSA FOAM, 165° GIRO, SOPORTE ESTRELLA(XZSXZ05P)",10479,24,28,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126842-X.jpg,3327.18624,1
7503030903042-X,85,Array,6865,11516,33,XZSXZ30A,23.9,,1896.86,7503030903042,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL AZUL MALLA, FOAM, 150° GIRO, ERGONOMICO (XZSXZ30A)  ",10479,23.9,66,SILLAS,https://drakelfo.mx/pch-importer/images/7503030903042-X.jpg,2640.42912,1
7503028126750-X,4,Array,6850,10494,15,XSAKGA1B,1.7,,488.79,7503028126750,XZEAL,GAMER,"TECLADOS & MOUSES",MXN,7105,"KIT GAMER XZEAL MOUSE TECLADO MOUSEPAD AUDIF NEGRO XST-200 (XSAKGA1B)",10479,1.7,51.5,KIT,https://drakelfo.mx/pch-importer/images/7503028126750-X.jpg,680.39568,4
7503028126859-X,35.6,Array,6850,11528,3.7,XZKX020B,0.26,,507.72,7503028126859,XZEAL,GAMER,"TECLADOS & MOUSES",MXN,7105,"TECLADO MECANICO GAMER XZEAL, SWITCH ROJO, USB, NEGRO XZKX020B        ",10479,0.26,13.5,TECLADOS,https://drakelfo.mx/pch-importer/images/7503028126859-X.jpg,706.74624,31
7503030903141-X,35.5,Array,6850,11521,0.5,XZAMP10B,0.6,,154.65,7503030903141,XZEAL,GAMER,"TECLADOS & MOUSES",MXN,7105,"MOUSE PAD XZEAL XZ310 FULL RGB USB/HUB ANTIDERRAPANTE LED (XZAMP10B)",10479,0.6,25.5,TAPETES,https://drakelfo.mx/pch-importer/images/7503030903141-X.jpg,215.2728,8
7503024582765-X,130,Array,6865,11516,58.5,ZXSXZ10A,19.5,,2687.1,7503024582765,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/AZUL ACERO, PVC ALTO DESEMPEÑO (ZXSXZ10A)       ",10479,19.5,160,SILLAS,https://drakelfo.mx/pch-importer/images/7503024582765-X.jpg,3740.4432,2
7503024582772-X,1.3,Array,6865,11516,58.5,ZXSXZ10Y,19.5,,2687.1,7503024582772,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/VERDE ACERO, PVC ALTO DESEMPEÑO (ZXSXZ10Y)      ",10479,19.5,1.6,SILLAS,https://drakelfo.mx/pch-importer/images/7503024582772-X.jpg,3740.4432,2
7503024582789-X,1.3,Array,6865,11516,58.5,ZXSXZ10R,19.5,,2687.1,7503024582789,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/ROJA ACERO, PVC ALTO DESEMPEÑO (ZXSXZ10R)       ",10479,19.5,1.6,SILLAS,https://drakelfo.mx/pch-importer/images/7503024582789-X.jpg,3740.4432,10
7503027017110-X,83,Array,6865,11516,28,XZSXZ05R,20,,2364.52,7503027017110,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/ROJA ACERO, PVC ALTO DESEMPEÑO (XZSXZ05R)       ",10479,20,59,SILLAS,https://drakelfo.mx/pch-importer/images/7503027017110-X.jpg,3291.41184,2
7503027017103-X,59,Array,6865,11516,28,XZSXZ05A,0.2,,2364.52,7503027017103,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/AZUL ACERO, 3 PISTONES7PVC (XZSXZ05A)",10479,0.2,83,SILLAS,https://drakelfo.mx/pch-importer/images/7503027017103-X.jpg,3291.41184,2
7503027017127-X,83,Array,6865,11516,59,XZSXZ05B,0.2,,2364.52,7503027017127,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG ACERO, PVC ALTO DESEMPEÑO (XZSXZ05B)            ",10479,0.2,28,SILLAS,https://drakelfo.mx/pch-importer/images/7503027017127-X.jpg,3291.41184,2
7503027017134-X,18,Array,6865,11516,44,ZXSXZ10B,15,,2687.1,7503027017134,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEGRA ACERO, PVC ALTO DESEMPEÑO (ZXSXZ10B)          ",10479,15,21.5,SILLAS,https://drakelfo.mx/pch-importer/images/7503027017134-X.jpg,3740.4432,2
7503028126477-X,83,Array,6865,11516,32,XZSXZ15B,23.9,,3504.65,7503028126477,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/RGB ACERO, ALTO DESEMPEÑO (XZSXZ15B)            ",10479,23.9,65,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126477-X.jpg,4878.4728,5
7503028126583-X,85,Array,6865,11516,66,XZSXZ20R,29.9,,2390.22,7503028126583,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG/ROJO ACERO, TEXTIL,ALTO DESEMPEÑO (XZSXZ20R)    ",10479,29.9,33,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126583-X.jpg,3327.18624,2
7503028126590-X,85,Array,6865,11516,66,XZSXZ20B,23.9,,2390.22,7503028126590,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG, ACERO, TEXTIL,ALTO DESEMPEÑO (XZSXZ20B)        ",10479,23.9,33,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126590-X.jpg,3327.18624,2
7503028126606-X,85,Array,6865,11516,66,XZSXZ25A,23.9,,3117.2,7503028126606,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG, AZUL, TEXTIL,ALTO DESEMPEÑO (XZSXZ25A)         ",10479,23.9,33,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126606-X.jpg,4339.1424,1
7503028126620-X,85,Array,6865,11516,33,XZSXZ25O,23.9,,3117.2,7503028126620,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG, NARANJA, TEXTIL,ALTO DESEMPEÑO (XZSXZ25O)      ",10479,23.9,66,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126620-X.jpg,4339.1424,2
7503028126613-X,85,Array,6865,11516,66,XZSXZ25R,23.9,,3117.2,7503028126613,XZEAL,GAMER,MOBILIARIO,MXN,7105,"SILLA GAMER XZEAL NEG, ROJA, TEXTIL,ALTO DESEMPEÑO (XZSXZ25R)         ",10479,23.9,33,SILLAS,https://drakelfo.mx/pch-importer/images/7503028126613-X.jpg,4339.1424,2
889842000375-M,16.7,Array,6850,10494,4.5,PY9-00004,3.5,,529.02,889842000375,MICROSOFT,INALAMBRICO,"TECLADOS & MOUSES",MXN,7106,"KIT MICROSOFT MOD 850 INALAMBRICO ATAJOS PARA AUDIO NEGRO, PY9-00004",10537,3.5,53.9,KIT,https://drakelfo.mx/pch-importer/images/889842000375-M.jpg,736.39584,1
885370736427-M,12.5,Array,6850,10624,4.3,U7Z-00038,0.29,,230.73,885370736427,MICROSOFT,INALAMBRICO,"TECLADOS & MOUSES",MXN,7106,"MOUSE MICROSOFT INALAMBRICO MOBILE 1850 NANO RECEPTOR ROJO, U7Z-00038",10537,0.29,14.7,MOUSE,https://drakelfo.mx/pch-importer/images/885370736427-M.jpg,321.17616,6
YKP-20706,20.32,Array,6850,10494,5.08,"YKP-20706                     ",0.5,,19.82,7503028761425,YEYIAN,ALAMBRICO,"TECLADOS & MOUSES",USD,7010,"KIT TECLADO Y MOUSE YEYIAN GAMING LED YKP-20706 PHOENIX 3000 USB 3200",10546,0.93,58.42,KIT,https://drakelfo.mx/pch-importer/images/YKP-20706.jpg,552,1048
YAT1806,20.5,Array,6850,11528,4,"YAT1806                       ",0.75,,31.29,7503026359099,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"TECLADO GAMER YEYIAN YAT1806 SPARK SERIE 2000 MECANIC SWITCH ROJO RGB",10479,0.95,24,TECLADOS,https://drakelfo.mx/pch-importer/images/YAT1806.jpg,871,127
YSS-MP1050N,7.62,Array,6850,11491,7.62,"YSS-MP1050N                   ",0.53,,5.22,,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSEPAD GAMER YEYIAN YSS-MP1050N KRIEG 1050 GAMER ANTI/D 500*360*3MM",10479,0.04,33.02,MOUSEPAD,https://drakelfo.mx/pch-importer/images/YSS-MP1050N.jpg,145,18
MO1000,22.86,Array,6850,10624,5.08,"MO1000                        ",0.3,,4.17,7503026359273,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSE YEYIAN GAMER MO1000 SABRE 1000 OPTICO LED 6 BTNS 1.5MTS/3200 DPI",10479,0.15,15.24,MOUSE,https://drakelfo.mx/pch-importer/images/MO1000.jpg,116,185
GTS-28001N,27.94,Array,6850,11491,2.54,"GTS-28001N                    ",0.2,,3.66,7503026779125,GETTTECH,MOUSE,"TECLADOS & MOUSES",USD,11570,"MOUSEPAD GETTTECH GTS-28001N SWIFT REPOSA MUÑ MEMORY FOAM, ERGONOM NEG",10624,0.3,22.86,MOUSEPAD,https://drakelfo.mx/pch-importer/images/GTS-28001N.jpg,102,472
YMG-24110N,7.62,Array,6850,10624,5.08,"YMG-24110N                    ",0.59,,9.91,7503028761494,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSE GAMER YEYIAN YMG-24110N GRAM S2000 RGB/8BTNS/6400DPI/USB/NEGRO",10479,0.15,12.7,MOUSE,https://drakelfo.mx/pch-importer/images/YMG-24110N.jpg,276,499
QACTB18004,37.49,Array,6850,11528,1.76,"QACTB18004                    ",0.44,,13.75,,QIAN,INALAMBRICO,"TECLADOS & MOUSES",USD,11569,"TECLADO BLUETOOTH MULTIMEDIA QIAN QACTB18004 W/iOS/ANDROID BAT. RECARG",10537,0.44,12.93,TECLADOS,https://drakelfo.mx/pch-importer/images/QACTB18004.jpg,383,78
YMG-24311,20.32,Array,6850,10624,5.08,"YMG-24311                     ",0.59,,14.6,7503028761135,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSE GAMER YEYIAN YMG-24311 LINKS 3000, RGB 6 BOT, USB,7200 DPIS BLAN",10479,0.19,15.24,MOUSE,https://drakelfo.mx/pch-importer/images/YMG-24311.jpg,406,673
YMG-24310,20.32,Array,6850,10624,5.08,"YMG-24310                     ",0.59,,14.6,7503028761128,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSE GAMER YEYIAN YMG-24310 LINKS 3000, RGB, 6 BOT,USB,7200 DPIS NEGR",10479,0.19,15.24,MOUSE,https://drakelfo.mx/pch-importer/images/YMG-24310.jpg,406,957
